propertyType,furnishing,flrNum,facing,totalFlrNum,city,carpetArea,bedrooms,bathrooms,exactPrice
Multistorey Apartment,Unfurnished,6.0,Unknown,7,Bhopal,1000.0,2,2,2200000
Residential House,Furnished,0.0,North,2,Bhopal,1000.0,3,3,7500000
Multistorey Apartment,Furnished,3.0,East,3,Bhopal,600.0,2,2,2500000
Residential House,Semi-Furnished,6.0,Unknown,6,Bhopal,1000.0,2,2,3300000
Residential House,Unfurnished,0.0,Unknown,3,Bhopal,3200.0,6,6,35000000
Multistorey Apartment,Semi-Furnished,1.0,East,7,Bhopal,750.0,2,2,2300000
Residential House,Semi-Furnished,0.0,East,2,Bhopal,1000.0,5,6,7500000
Multistorey Apartment,Unfurnished,3.0,West,6,Bhopal,690.0,1,2,2250000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,2,2,2800000
Residential House,Semi-Furnished,2.0,Unknown,2,Bhopal,1000.0,5,4,13500000
Residential House,Unfurnished,2.0,Unknown,1,Bhopal,1100.0,1,1,2500000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,4,Bhopal,800.0,3,2,2200000
Multistorey Apartment,Unfurnished,4.0,Unknown,7,Bhopal,1000.0,2,1,1500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Bhopal,1000.0,3,3,12500000
Multistorey Apartment,Unfurnished,2.0,East,2,Bhopal,450.0,1,1,2550000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,4,3,6500000
Multistorey Apartment,Unfurnished,6.0,East,6,Bhopal,1000.0,4,3,4500000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,3,2,2900000
Multistorey Apartment,Unfurnished,6.0,South -West,6,Bhopal,1000.0,2,2,2700000
Multistorey Apartment,Unfurnished,2.0,Unknown,6,Bhopal,640.0,2,2,1700000
Multistorey Apartment,Unfurnished,38.0,Unknown,40,Mumbai,620.0,2,2,24000000
Residential House,Semi-Furnished,0.0,South,4,Bhopal,1650.0,5,6,25000000
Multistorey Apartment,Semi-Furnished,0.0,East,3,Bhopal,600.0,2,2,2100000
Multistorey Apartment,Unfurnished,11.0,Unknown,12,Mumbai,1000.0,1,1,9500000
Multistorey Apartment,Unfurnished,5.0,Unknown,6,Bhopal,735.0,2,2,3200000
Multistorey Apartment,Semi-Furnished,14.0,West,45,Mumbai,985.0,2,2,29700000
Multistorey Apartment,Unfurnished,3.0,Unknown,3,Bhopal,800.0,3,2,3850000
Multistorey Apartment,Unknown,2.0,Unknown,4,Bhopal,1000.0,2,2,1800000
Multistorey Apartment,Unknown,2.0,Unknown,4,Mumbai,1000.0,3,2,49000000
Multistorey Apartment,Furnished,10.0,North - East,15,Mumbai,900.0,3,3,16000000
Multistorey Apartment,Unfurnished,4.0,West,7,Mumbai,680.0,3,3,19000000
Multistorey Apartment,Unfurnished,37.0,North - East,47,Mumbai,368.0,1,2,8260000
Multistorey Apartment,Semi-Furnished,6.0,West,11,Mumbai,785.0,2,2,42500000
Multistorey Apartment,Semi-Furnished,6.0,East,7,Mumbai,1000.0,3,3,45000000
Multistorey Apartment,Unfurnished,21.0,Unknown,37,Mumbai,1000.0,2,2,18500000
Multistorey Apartment,Furnished,2.0,East,3,Mumbai,620.0,2,2,26000000
Multistorey Apartment,Semi-Furnished,3.0,North - West,12,Mumbai,1050.0,3,3,47500000
Multistorey Apartment,Unfurnished,8.0,East,12,Mumbai,562.0,1,2,22100000
Multistorey Apartment,Furnished,5.0,East,12,Mumbai,1000.0,3,3,45000000
Multistorey Apartment,Unfurnished,6.0,East,7,Mumbai,1100.0,3,3,36000000
Multistorey Apartment,Semi-Furnished,18.0,East,19,Mumbai,371.0,1,1,7100000
Multistorey Apartment,Semi-Furnished,8.0,Unknown,8,Mumbai,960.0,3,3,42500000
Multistorey Apartment,Unfurnished,10.0,North - East,20,Mumbai,845.0,3,3,18800000
Multistorey Apartment,Semi-Furnished,14.0,East,20,Mumbai,1009.0,3,3,32600000
Multistorey Apartment,Unfurnished,3.0,North,22,Mumbai,600.0,2,2,14900000
Multistorey Apartment,Furnished,7.0,East,4,Mumbai,700.0,2,2,39000000
Multistorey Apartment,Unfurnished,12.0,Unknown,18,Mumbai,650.0,2,2,19200000
Villa,Semi-Furnished,2.0,East,1,Mumbai,1300.0,3,3,30000000
Multistorey Apartment,Unfurnished,20.0,East,20,Mumbai,1300.0,4,4,38000000
Multistorey Apartment,Unfurnished,12.0,North,22,Mumbai,685.0,2,2,28000000
Multistorey Apartment,Semi-Furnished,7.0,West,16,Mumbai,423.0,1,1,7000000
Multistorey Apartment,Unfurnished,2.0,North - East,22,Mumbai,1163.0,3,3,39500000
Multistorey Apartment,Semi-Furnished,5.0,East,69,Mumbai,2150.0,4,4,80000000
Multistorey Apartment,Furnished,3.0,East,7,Mumbai,1300.0,3,3,85000000
Multistorey Apartment,Semi-Furnished,6.0,Unknown,16,Mumbai,1366.0,4,4,50000000
Multistorey Apartment,Semi-Furnished,10.0,North - East,14,Mumbai,750.0,2,2,18500000
Builder Floor Apartment,Unfurnished,2.0,West,4,Mumbai,418.0,1,1,3700000
Builder Floor Apartment,Semi-Furnished,0.0,Unknown,3,Jaipur,1000.0,3,2,2000000
Multistorey Apartment,Semi-Furnished,18.0,South -West,21,Mumbai,3200.0,6,6,500000000
Multistorey Apartment,Unfurnished,4.0,East,6,Jaipur,1100.0,2,2,5400000
Villa,Semi-Furnished,2.0,Unknown,2,Jaipur,1800.0,3,3,9122000
Multistorey Apartment,Semi-Furnished,14.0,South -West,16,Mumbai,1200.0,4,4,44000000
Multistorey Apartment,Furnished,2.0,East,10,Mumbai,740.0,2,2,47500000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Jaipur,1000.0,3,3,4500000
Multistorey Apartment,Semi-Furnished,3.0,North - East,3,Jaipur,650.0,2,2,3500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,3,Jaipur,1550.0,3,2,10000000
Residential House,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,3,3,13000000
Villa,Unfurnished,2.0,Unknown,1,Jaipur,2350.0,4,4,7500000
Multistorey Apartment,Semi-Furnished,5.0,East,12,Jaipur,900.0,1,1,9000000
Residential House,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,4,4,2800000
Multistorey Apartment,Semi-Furnished,3.0,East,4,Jaipur,1300.0,3,4,9500000
Residential House,Semi-Furnished,0.0,Unknown,3,Jaipur,1000.0,6,8,18500000
Residential House,Furnished,2.0,Unknown,2,Jaipur,1000.0,4,4,70000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Jaipur,1000.0,2,1,2890000
Villa,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,3,3,8400000
Multistorey Apartment,Unfurnished,2.0,East,3,Jaipur,900.0,2,2,2700000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Jaipur,1000.0,3,3,7500000
Multistorey Apartment,Unfurnished,5.0,Unknown,11,Jaipur,1000.0,3,2,6500000
Multistorey Apartment,Semi-Furnished,7.0,Unknown,10,Jaipur,1000.0,2,2,2700000
Multistorey Apartment,Furnished,3.0,Unknown,5,Jaipur,1000.0,3,3,31500000
Residential House,Unfurnished,1.0,East,3,Jaipur,1000.0,6,4,18000000
Multistorey Apartment,Furnished,1.0,Unknown,4,Jaipur,1000.0,2,2,4800000
Builder Floor Apartment,Semi-Furnished,0.0,West,2,Jaipur,1000.0,3,2,3100000
Multistorey Apartment,Semi-Furnished,8.0,North - West,13,Chandigarh,1247.0,3,3,9800000
Multistorey Apartment,Furnished,3.0,Unknown,5,Jaipur,1000.0,3,2,5000000
Builder Floor Apartment,Furnished,2.0,Unknown,4,Jaipur,1000.0,2,1,1800000
Multistorey Apartment,Semi-Furnished,3.0,North - East,3,Chandigarh,1350.0,3,3,7700000
Multistorey Apartment,Semi-Furnished,7.0,North - East,14,Chandigarh,1000.0,3,3,11500000
Multistorey Apartment,Semi-Furnished,3.0,North,14,Chandigarh,1600.0,4,4,12500000
Multistorey Apartment,Semi-Furnished,4.0,North - East,12,Chandigarh,1350.0,3,3,8000000
Multistorey Apartment,Semi-Furnished,8.0,North - East,11,Chandigarh,1000.0,3,3,6690000
Multistorey Apartment,Semi-Furnished,5.0,East,14,Chandigarh,1564.0,3,4,9900000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Chandigarh,1664.0,3,3,8050000
Multistorey Apartment,Semi-Furnished,5.0,North - East,13,Chandigarh,1300.0,3,3,13500000
Multistorey Apartment,Semi-Furnished,5.0,East,13,Chandigarh,1420.0,3,3,6200000
Multistorey Apartment,Semi-Furnished,4.0,North - East,13,Chandigarh,902.0,3,3,8790000
Multistorey Apartment,Semi-Furnished,5.0,East,4,Chandigarh,691.0,2,2,3981000
Multistorey Apartment,Semi-Furnished,5.0,North - East,22,Chandigarh,2160.0,4,6,21970000
Builder Floor Apartment,Semi-Furnished,2.0,East,4,Chandigarh,1000.0,3,3,12000000
Multistorey Apartment,Semi-Furnished,5.0,North - East,13,Chandigarh,985.0,2,2,6190000
Multistorey Apartment,Semi-Furnished,2.0,North - East,24,Chandigarh,994.0,3,3,10319850
Multistorey Apartment,Semi-Furnished,5.0,South - East,13,Chandigarh,1450.0,3,4,11500000
Multistorey Apartment,Semi-Furnished,5.0,East,13,Chandigarh,1510.0,4,4,10455000
Multistorey Apartment,Semi-Furnished,6.0,North - East,14,Chandigarh,900.0,3,2,9390000
Villa,Semi-Furnished,2.0,North - East,3,Chandigarh,5000.0,6,5,45000000
Multistorey Apartment,Furnished,2.0,Unknown,4,Bhopal,550.0,2,2,2250000
Multistorey Apartment,Semi-Furnished,7.0,East,12,Chandigarh,1700.0,3,3,18200000
Residential House,Unfurnished,1.0,South - East,2,Chandigarh,2250.0,5,5,105000000
Residential House,Semi-Furnished,0.0,Unknown,2,Bhopal,1000.0,4,3,20000000
Multistorey Apartment,Furnished,3.0,East,5,Bhopal,700.0,2,2,1900000
Villa,Unfurnished,2.0,West,3,Bhopal,1000.0,6,6,10000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,6,Bhopal,900.0,2,2,2300000
Residential House,Semi-Furnished,1.0,Unknown,1,Bhopal,1000.0,2,2,5000000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Bhopal,800.0,2,2,2500000
Multistorey Apartment,Unfurnished,0.0,Unknown,3,Bhopal,1000.0,2,2,2700000
Residential House,Unfurnished,1.0,Unknown,2,Bhopal,2200.0,4,4,8500000
Multistorey Apartment,Unfurnished,1.0,East,6,Bhopal,1000.0,2,1,2100000
Residential House,Semi-Furnished,1.0,Unknown,3,Bhopal,1100.0,3,2,8000000
Villa,Furnished,2.0,Unknown,1,Bhopal,774.0,4,2,7000000
Residential House,Unfurnished,2.0,West,3,Bhopal,1000.0,3,3,4500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,6,Bhopal,1150.0,2,2,3100000
Residential House,Unfurnished,1.0,East,1,Bhopal,540.0,1,1,1250000
Multistorey Apartment,Unfurnished,4.0,Unknown,4,Bhopal,708.0,2,1,3200000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,4,4,3300000
Residential House,Furnished,0.0,Unknown,2,Bhopal,1000.0,2,2,4500000
Residential House,Furnished,2.0,North,2,Bhopal,1000.0,4,4,3200000
Multistorey Apartment,Furnished,0.0,East,2,Bhopal,900.0,2,2,3800000
Multistorey Apartment,Furnished,3.0,Unknown,3,Bhopal,1000.0,2,2,2300000
Villa,Unfurnished,2.0,Unknown,1,Bhopal,800.0,4,3,6500000
Multistorey Apartment,Unfurnished,7.0,Unknown,4,Bhopal,600.0,2,2,4000000
Builder Floor Apartment,Semi-Furnished,4.0,Unknown,6,Bhopal,1000.0,2,2,2200000
Multistorey Apartment,Furnished,6.0,East,6,Bhopal,1000.0,3,2,3200000
Residential House,Semi-Furnished,0.0,East,1,Bhopal,1200.0,4,3,9650000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Mumbai,403.0,1,2,6475152
Residential House,Furnished,0.0,Unknown,3,Bhopal,1000.0,3,10,17000000
Multistorey Apartment,Unfurnished,5.0,East,7,Mumbai,435.0,1,2,9500000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,600.0,2,3,3300000
Multistorey Apartment,Semi-Furnished,8.0,East,8,Mumbai,680.0,2,2,12200000
Multistorey Apartment,Semi-Furnished,7.0,East,21,Mumbai,1068.0,3,2,30000000
Multistorey Apartment,Semi-Furnished,22.0,West,29,Mumbai,900.0,2,2,40500000
Multistorey Apartment,Unfurnished,5.0,East,11,Mumbai,1000.0,1,2,13500000
Multistorey Apartment,Semi-Furnished,7.0,North,7,Mumbai,397.0,1,1,12100000
Multistorey Apartment,Semi-Furnished,58.0,South -West,76,Mumbai,1400.0,3,4,75000000
Multistorey Apartment,Unfurnished,6.0,North,7,Mumbai,660.0,2,2,21500000
Multistorey Apartment,Semi-Furnished,19.0,West,36,Mumbai,1166.0,3,3,47000000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Mumbai,590.0,2,2,21900000
Multistorey Apartment,Furnished,2.0,East,13,Mumbai,415.0,1,1,11999000
Multistorey Apartment,Semi-Furnished,2.0,East,6,Mumbai,750.0,2,2,18000000
Multistorey Apartment,Furnished,3.0,East,8,Mumbai,415.0,1,2,13000000
Multistorey Apartment,Semi-Furnished,12.0,East,14,Mumbai,914.0,2,2,59900000
Multistorey Apartment,Furnished,12.0,East,17,Mumbai,1525.0,3,3,115500000
Multistorey Apartment,Semi-Furnished,7.0,West,11,Mumbai,554.0,2,2,15200000
Multistorey Apartment,Semi-Furnished,4.0,East,12,Mumbai,750.0,2,2,24500000
Multistorey Apartment,Unfurnished,15.0,East,36,Mumbai,425.0,1,2,7900000
Multistorey Apartment,Unfurnished,2.0,Unknown,20,Mumbai,1000.0,2,2,23600000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Mumbai,483.0,2,2,14500000
Multistorey Apartment,Semi-Furnished,11.0,West,21,Mumbai,545.0,2,2,13600000
Multistorey Apartment,Unfurnished,15.0,North,21,Mumbai,1000.0,2,2,15228000
Multistorey Apartment,Semi-Furnished,3.0,North - East,8,Mumbai,620.0,2,2,15000000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,5,Jaipur,1600.0,3,3,12500000
Multistorey Apartment,Furnished,5.0,South,12,Mumbai,645.0,2,2,22500000
Residential House,Furnished,0.0,East,2,Jaipur,1000.0,6,5,18500000
Multistorey Apartment,Unfurnished,6.0,East,7,Mumbai,700.0,2,2,19000000
Multistorey Apartment,Unfurnished,21.0,North - East,30,Mumbai,575.0,2,2,15200000
Multistorey Apartment,Furnished,3.0,Unknown,4,Jaipur,1250.0,2,3,13000000
Builder Floor Apartment,Furnished,2.0,Unknown,4,Jaipur,1000.0,3,3,6300000
Multistorey Apartment,Unfurnished,12.0,North - East,19,Mumbai,692.0,2,2,21500000
Builder Floor Apartment,Semi-Furnished,1.0,Unknown,3,Jaipur,1000.0,3,3,3500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,12,Jaipur,1000.0,3,3,6200000
Residential House,Unfurnished,0.0,Unknown,2,Jaipur,1000.0,8,1,16000000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,8,Jaipur,1000.0,2,3,4000000
Residential House,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,8,6,15000000
Builder Floor Apartment,Semi-Furnished,0.0,Unknown,3,Jaipur,1000.0,2,2,1800000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Jaipur,1250.0,3,2,4300000
Residential House,Unfurnished,0.0,Unknown,2,Jaipur,1000.0,5,5,12000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Jaipur,1000.0,3,3,4500000
Residential House,Semi-Furnished,0.0,Unknown,3,Jaipur,1000.0,6,6,12000000
Builder Floor Apartment,Semi-Furnished,0.0,Unknown,2,Jaipur,1000.0,2,2,2200000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,5,Jaipur,1000.0,3,3,5000000
Builder Floor Apartment,Semi-Furnished,3.0,Unknown,3,Jaipur,850.0,2,2,4200000
Multistorey Apartment,Furnished,15.0,East,18,Jaipur,1000.0,2,2,7000000
Multistorey Apartment,Semi-Furnished,4.0,North,4,Jaipur,1320.0,3,3,11500000
Builder Floor Apartment,Furnished,3.0,Unknown,3,Jaipur,1000.0,3,2,6600000
Multistorey Apartment,Semi-Furnished,6.0,Unknown,6,Jaipur,1270.0,3,2,9000000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,4,Jaipur,1000.0,3,2,7000000
Residential House,Semi-Furnished,2.0,Unknown,2,Jaipur,118.0,4,4,12500000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,3,Jaipur,1400.0,3,3,3500000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,4,Jaipur,1000.0,2,2,4900000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,1,Jaipur,2000.0,4,2,19000000
Residential House,Unfurnished,0.0,South -West,3,Chandigarh,250.0,5,3,50000000
Multistorey Apartment,Semi-Furnished,7.0,North - East,10,Chandigarh,1000.0,3,3,7290000
Multistorey Apartment,Semi-Furnished,2.0,West,14,Chandigarh,1730.0,4,4,11000000
Builder Floor Apartment,Semi-Furnished,2.0,North - East,3,Chandigarh,1200.0,3,3,4390000
Multistorey Apartment,Unfurnished,2.0,East,10,Chandigarh,1329.0,3,3,7320000
Multistorey Apartment,Semi-Furnished,3.0,East,7,Chandigarh,1525.0,3,3,7150000
Residential House,Unfurnished,0.0,North - West,2,Chandigarh,300.0,4,4,65000000
Multistorey Apartment,Semi-Furnished,2.0,North - West,3,Chandigarh,1000.0,3,2,15500000
Residential House,Semi-Furnished,0.0,South - East,2,Chandigarh,4560.0,6,5,85000000
Villa,Semi-Furnished,2.0,East,3,Chandigarh,8.0,3,2,50000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Chandigarh,1000.0,4,4,21000000
Multistorey Apartment,Semi-Furnished,4.0,North - East,14,Chandigarh,1300.0,3,3,12500000
Residential House,Unfurnished,0.0,East,3,Chandigarh,2200.0,5,4,31500000
Villa,Semi-Furnished,2.0,East,3,Chandigarh,4500.0,3,2,70000000
Villa,Semi-Furnished,2.0,North - East,2,Chandigarh,3.0,6,5,370000000
Residential House,Unfurnished,0.0,South - East,3,Chandigarh,1000.0,5,4,36000000
Residential House,Semi-Furnished,0.0,North - East,1,Chandigarh,2499.0,6,5,50000000
Multistorey Apartment,Semi-Furnished,20.0,East,21,Chandigarh,1200.0,3,3,11000000
Multistorey Apartment,Semi-Furnished,5.0,East,7,Chandigarh,1350.0,3,3,7990000
Multistorey Apartment,Semi-Furnished,8.0,East,21,Chandigarh,976.0,3,2,7100000
Multistorey Apartment,Unfurnished,5.0,West,10,Bhopal,1810.0,3,3,4500000
Multistorey Apartment,Furnished,4.0,Unknown,10,Chandigarh,1800.0,3,3,9800000
Multistorey Apartment,Unfurnished,1.0,West,3,Bhopal,650.0,2,1,2000000
Multistorey Apartment,Semi-Furnished,4.0,North - East,13,Chandigarh,1100.0,2,2,4490000
Multistorey Apartment,Unfurnished,0.0,North,2,Bhopal,750.0,2,2,2600000
Builder Floor Apartment,Unfurnished,0.0,East,4,Bhopal,1000.0,2,2,2500000
Builder Floor Apartment,Furnished,1.0,Unknown,4,Bhopal,1000.0,2,2,1700000
Multistorey Apartment,Unfurnished,4.0,Unknown,6,Bhopal,815.0,2,2,1700000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,6,Bhopal,1000.0,3,2,2310000
Multistorey Apartment,Furnished,2.0,West,2,Bhopal,700.0,2,2,2500000
Residential House,Semi-Furnished,0.0,Unknown,1,Bhopal,1000.0,4,3,7000000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Bhopal,670.0,2,2,2300000
Penthouse,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,3,3,2500000
Residential House,Semi-Furnished,2.0,Unknown,3,Bhopal,1000.0,10,6,12000000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,4,3,7000000
Residential House,Semi-Furnished,1.0,Unknown,2,Bhopal,1000.0,3,3,6000000
Multistorey Apartment,Unfurnished,1.0,East,4,Bhopal,1000.0,2,2,2499000
Multistorey Apartment,Unfurnished,7.0,East,8,Bhopal,1000.0,3,2,3400000
Multistorey Apartment,Unfurnished,6.0,East,8,Bhopal,1150.0,3,2,3400000
Builder Floor Apartment,Unfurnished,2.0,West,6,Bhopal,1000.0,3,2,2800000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,800.0,4,4,4200000
Residential House,Unfurnished,2.0,North - East,1,Bhopal,1000.0,2,2,7500000
Multistorey Apartment,Unfurnished,3.0,East,4,Mumbai,1062.0,2,2,65000000
Multistorey Apartment,Semi-Furnished,10.0,East,11,Mumbai,1100.0,3,3,30800000
Multistorey Apartment,Unfurnished,8.0,North - East,22,Mumbai,800.0,2,2,27000000
Multistorey Apartment,Unfurnished,8.0,East,12,Mumbai,1168.0,3,3,56000000
Multistorey Apartment,Unfurnished,15.0,West,15,Mumbai,455.0,1,2,12100000
Multistorey Apartment,Furnished,1.0,East,7,Mumbai,700.0,2,2,22500000
Multistorey Apartment,Furnished,5.0,East,21,Mumbai,1700.0,4,5,47500000
Multistorey Apartment,Unfurnished,2.0,East,4,Mumbai,655.0,2,2,20660000
Multistorey Apartment,Unfurnished,3.0,East,12,Mumbai,700.0,2,2,20000000
Multistorey Apartment,Furnished,5.0,North - East,18,Mumbai,1210.0,3,3,32000000
Multistorey Apartment,Unfurnished,6.0,East,22,Mumbai,1650.0,4,4,60000000
Studio Apartment,Unfurnished,2.0,Unknown,4,Mumbai,305.0,3,2,5700000
Multistorey Apartment,Unfurnished,5.0,East,6,Mumbai,220.0,1,1,5200000
Multistorey Apartment,Unfurnished,5.0,East,14,Mumbai,795.0,3,3,22500000
Multistorey Apartment,Semi-Furnished,8.0,West,10,Mumbai,1100.0,3,3,27500000
Multistorey Apartment,Semi-Furnished,3.0,East,13,Mumbai,400.0,1,1,13500000
Multistorey Apartment,Unfurnished,1.0,East,3,Mumbai,684.0,2,2,27400000
Multistorey Apartment,Semi-Furnished,8.0,East,45,Mumbai,1800.0,4,4,62500000
Multistorey Apartment,Semi-Furnished,4.0,East,14,Mumbai,440.0,1,2,4100100
Residential House,Unfurnished,2.0,Unknown,2,Jaipur,1050.0,3,2,4750000
Multistorey Apartment,Furnished,7.0,North,15,Mumbai,1050.0,2,2,33000000
Residential House,Furnished,2.0,Unknown,2,Jaipur,1000.0,2,2,4500000
Residential House,Semi-Furnished,0.0,Unknown,2,Jaipur,1000.0,7,7,22500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,3,Jaipur,1000.0,2,2,3500000
Builder Floor Apartment,Unfurnished,1.0,East,3,Jaipur,900.0,3,3,4500000
Builder Floor Apartment,Semi-Furnished,3.0,Unknown,3,Jaipur,1000.0,3,2,3500000
Multistorey Apartment,Unfurnished,18.0,East,22,Mumbai,369.0,1,1,7000000
Multistorey Apartment,Semi-Furnished,4.0,East,12,Mumbai,700.0,2,2,18500000
Multistorey Apartment,Furnished,6.0,South - East,6,Jaipur,900.0,2,2,5200000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,3,Jaipur,1000.0,3,2,4500000
Multistorey Apartment,Furnished,2.0,West,2,Jaipur,1200.0,3,3,7000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Jaipur,1000.0,3,3,7500000
Penthouse,Semi-Furnished,6.0,North - East,6,Jaipur,1000.0,3,3,7500000
Multistorey Apartment,Semi-Furnished,1.0,North,5,Jaipur,1552.0,3,3,5600000
Multistorey Apartment,Furnished,6.0,South,6,Jaipur,1000.0,2,2,5200000
Multistorey Apartment,Semi-Furnished,3.0,East,10,Jaipur,1000.0,3,3,7000000
Builder Floor Apartment,Semi-Furnished,2.0,East,4,Jaipur,1000.0,3,2,2900000
Villa,Semi-Furnished,2.0,South,2,Jaipur,2700.0,3,4,11000000
Villa,Unfurnished,2.0,North - East,2,Jaipur,1600.0,3,2,4200000
Multistorey Apartment,Furnished,5.0,Unknown,8,Jaipur,1400.0,2,2,14000000
Multistorey Apartment,Unfurnished,1.0,Unknown,5,Jaipur,1000.0,3,2,3600000
Residential House,Semi-Furnished,0.0,East,1,Jaipur,85.0,2,1,2650000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,4,Jaipur,1250.0,4,3,5600000
Residential House,Unfurnished,2.0,Unknown,2,Jaipur,5000.0,5,4,23000000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,12,Jaipur,1000.0,2,2,3800000
Villa,Unfurnished,2.0,Unknown,2,Jaipur,1000.0,6,2,6500000
Residential House,Unfurnished,2.0,Unknown,1,Jaipur,1000.0,2,2,13000000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,4,Jaipur,1000.0,1,1,1700000
Residential House,Semi-Furnished,2.0,Unknown,2,Jaipur,1480.0,4,4,13000000
Residential House,Unfurnished,0.0,Unknown,1,Jaipur,1000.0,2,2,3200000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,3,Jaipur,780.0,2,2,2300000
Residential House,Semi-Furnished,0.0,Unknown,3,Jaipur,1000.0,5,4,22500000
Multistorey Apartment,Unfurnished,3.0,Unknown,3,Jaipur,1000.0,1,1,2400000
Builder Floor Apartment,Semi-Furnished,0.0,Unknown,3,Jaipur,1000.0,3,2,2500000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,7,Jaipur,1000.0,3,3,9700000
Villa,Unfurnished,2.0,North - West,3,Chandigarh,3600.0,3,7,56500000
Residential House,Semi-Furnished,2.0,North - East,2,Chandigarh,1800.0,3,3,27000000
Multistorey Apartment,Unfurnished,5.0,North - East,12,Chandigarh,1550.0,3,3,15300000
Residential House,Unfurnished,0.0,Unknown,2,Chandigarh,2300.0,6,5,50000000
Multistorey Apartment,Semi-Furnished,2.0,East,3,Chandigarh,1000.0,3,2,3347000
